Title,Company,description,onsite_remote,salary,Location,criteria,datetime,Apply 
Group Specialist: People Data Analytics,Nedbank,"Job PurposeStrategically partner our HR Product Owners to assess the key business and HR Product & Service challenges to be solved by people data and analytics & translate these requirements into data driven solutions for the area.Work on high value & high complexity data challenges & leverage deep data science expertise (e.g., big data, advanced statistics, data wrangling, data mining, data analysis, predictive modelling, storytelling, data visualization, machine learning, AI, data intuition) to operationalise & continuously improve people data solutions that deliver relevant, quality assured, accurate & commercially impactful data to the business. Job Responsibilities• Leverage a deep understanding of the HR business area and collaborate with multiple stakeholders across the HR Value Chain (product owners, cluster HR etc.), Service Management, Technology and the Business to identify the people data challenges and requirements to be solved• Translate business challenges into key questions, hypotheses and related metrics to be solved for• Work with product owners to define ‘what good looks like’ for people data & analytics solutions and to craft a data strategy to meet the short, medium, and long-term product and service requirements • Design holistic data solutions to support assigned people products and services – translating sometimes vague and ambiguous asks into specific and tangible data modeling, analysis and ultimately visualization• Proactively partner with the technology (data engineers, BW specialists and data architects) to refine data requirements and develop technical solutions to deliver raw data for analysis and interpretation. Ensure sustainable data delivery to meet the ongoing people data and analytics requirements of the product and service area • Design fit for purpose people data interpretation & analysis approaches & create customized data models, algorithms, machine learning tools and recommendation engines to achieve the desired business outcomes• Gather and analyse complex multidimensional, high volume people related datasets using various data analytics tools and techniques• Use advanced data science skills to mine & interpret data. These include but may not be limited to: advanced statistics, data wrangling, data mining, data analysis, feature engineering & predictive modelling, distributed computing, machine learning tools & data intuition• Derive descriptive and predictive people analytics and insights and translate these in the language of business directing clear recommendations and implications for workforce optimization and workforce experience• Work with HR Product Owners to establish product and service strategies to address challenges identified by the data insights • Consistently refine and improve people data & analytics solutions aligned to various HR Products & Services• Deliver an exceptional workforce experience by empowering HR Product Owners, Employees, Line Managers and business leaders with relevant, timely, accurate data driven insights that is used for business decision making • Demonstrate how identified and operationalized data solutions have led to tangible commercial business impact for the HR Community• Consistently develop and improve broad expertise in data (wrangling, mining, visualisation, and reporting, data intuition, feature engineering, qualitative and quantitative data analysis, coding & scripting languages, data solutions etc.)• Leverage people data and analytics processes and practices to contribute to meaningful improvements in data engineering, data architecture and data science in Human Resources • Apply quality assurance frameworks to test applied data modelling and analysis techniques (e.g. algorithms, models) & overall data quality• Apply the testing frameworks to monitor and analyse data quality and data integrity on all data assignments • Use storytelling and data visualization techniques to maximize impact & deliver a user friendly, commercially relevant data product (reports, insights, dashboards etc.) to business• Promote data literacy across the enterprise by sharing best practices and coaching the HR community on the value and impact of powerful data Essential Qualification Relevant B-Degree or equivalent (Advanced Degree preferred) in Statistics, Mathematics, Computer Science Minimum Experience Level• 6 - 8 years’ experience in analytics, BI, reporting, data visualisation etc. with some demonstrated people data & analytics / cross domain HR experience• 6- 8 years’ experience manipulating data sets and building statistical models with at least 1-2 of these years working in people data & analyticsFurther Experience/ Technical Skills and Exposure:• Proven track record in independently developing data solutions that provide commercial / business impact • Experience in contributing to the design and implementation of self-service data models • Knowledge and experience working with Agile and DevOps methodologies and tools• Expertise in data analysis, configuration and mining from ERP systems (SAP Preferred) and associated Cloud Solutions and Business / Data Warehouses (e.g. BW & SAP4HANA)• Experience in contributing to the implementation / leverage of SaaS data solutions e.g. Visier, Cloud Analytics etc. • Experience in data visualisation tools e.g. Power BI, other Microsoft tools, SharePoint, Qlikview/Qliksense, ServiceNow Performance Analytics• Developing experience in / aptitude for applying and implementing machine learning and AI in the people analytics context with proven track record in enabling predictive analytics etc. as a result• Preferred experience optimising and building complex data sets with knowledge of & experience in e.g. Java, Scala, Python, Hadoop, Apache Spark, SQL, R and Kafka etc. / other• Proven experience in optimising, interpreting, analysing, & transforming data by leveraging some of the following data science skills− Leveraging big data pipelines and data sets − Data Mining− Data Optimisation− Data Analysis & Interpretation− Advanced Statistics− Feature Engineering (or the guidance thereof)− Predictive Modelling− Distributed Computing− Machine Learning− Data Intuition− Data Quality Assurance− Data Governance• Can successfully work independently and part of a broader team to deliver results • Excellent communication, analytical skills and decision-making ability in collaborative environments• Practical knowledge in mathematical & statistical software, databases and comfortable working with large data sets• Interest in relational database management systems / relational databases• Understanding of specific coding / scripting languages e.g. Java, C#, Python, Perl, JavaScript, NoSQL• Experience & Interest in Cloud e.g. AWS • Experience with CMDB Tools like ServiceNow • Ability to translate complex data into simple and effective communication for line / business consumption (can speak the language of the business) • Demonstrated curiosity and innovation mindset – with demonstrated ability to transform the data environment ---------------------------------------------------------------------------------------Please contact the Nedbank Recruiting Team at +27 860 555 566",hybrid,NaN,"City of Johannesburg, Gauteng, South Africa","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst and Human Resources'}, {'Industries': 'Financial Services'}]",2022-11-10,https://za.linkedin.com/jobs/view/group-specialist-people-data-analytics-at-nedbank-3350378256?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=31mwO2%2B606HO4NUhlaDVKQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Miramar,"JOB DESCRIPTION - GCP CLOUD ENGINEER GCP Bigquery and python are the Primary skills: Syren is looking for a Cloud Data engineer who has knowledge on GCP, Cloud Bigtable, Big query, Data Proc, cloud storage, cloud composer.GCP engineer with application development will be an added advantage.Should be able to build end-to-end data pipelines which includes data ingestion, data transformations using different services in GCP.Responsibilities:• Act as a subject matter expert in data engineering and GCP data technologies.• Work with client teams to design and implement modern, scalable data solutions using a range of new and emerging technologies from the Google Cloud Platform.• Be required to showcase your GCP Data engineering experience when communicating with clients on their requirements, turning these into technical data solutions.• Be required to build and deliver Data solutions using GCP products and offerings.Requirements:• Liaise and be part of our extensive GCP community, contributing in the knowledgeexchange learning programme of the platform.Skill:• Hands on and deep experience working with Google Data Products (e.g., BigQuery, Dataflow, Dataproc, AI Building Blocks, Looker, Cloud Data Fusion, Dataprep, etc.).• Experience in Spark (Scala/Python/Java).Experience in MDM, Metadata Management, Data Quality and Data Lineage tools.• E2E Data Engineering and Lifecycle (including non-functional requirements and operations) management.• Regulatory and Compliance work in Data Management.• E2E Solution Design skills - Prototyping, Usability testing and data visualization literacy",hybrid,NaN,"Giza, Al Jizah, Egypt",[{'نوع التوظيف': 'دوام كامل'}],2022-11-18,https://eg.linkedin.com/jobs/view/data-analyst-at-miramar-3362355274?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=sn4IWijLcreh%2B7LF0noguQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Engineer III Cape Town,FNB South Africa,"Role PurposeTo ensure effective movement, collection, integration, storage and provisioning of data to meet business objectives through sound understanding of business unit requirements and frequent collaboration with relevant stakeholders (such as Enterprise Architecture, Database and Solution Architects, Business Intelligence Developers, Data Scientists and Product Owners, etc). ResponsibilitiesControl expenditure and identify process improvements to contain and reduce costsManage acquisition, consumption and deployment of data for operational useProvide required support in designing and developing systems and solutionsContribute to business analysis processesManage data and system integration and testingConduct research on architectural systemsDevelop, encourage and nurture collaborative relationships across area of specialisationParticipate in planned activities that are appropriate for own developmentBuild working relationships across teams and functional lines to enhance work delivery, collaboration and innovationAdditional Requirements3 - 5 years of Ab Initio experienceStrong Etl experience is requiredData Quality experience is essential3 - 5 years of Big Data experienceQualifications and ExperienceMinimum Qualification - Bachelors Degree in Computer Science, Engineering or Information SystemsExperience - 3 to 5 years in Extract, Transform and Load (ETL) of data from source systems or experience in data integration for consumption use cases",hybrid,NaN,"Cape Town, Western Cape, South Africa","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst'}, {'Industries': 'Information Services, Banking, and Financial Services'}]",2022-11-18,https://za.linkedin.com/jobs/view/data-engineer-iii-cape-town-at-fnb-south-africa-3362327551?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=zllWEoXCXj07aQWjPEmSew%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Intelligence Analyst,Greenlight Planet,"Greenlight Planet designs, distributes and finances the purchase of solar-powered home energy solutions for the world’s 1.3 billion under-electrified consumers. We are market leaders in the distributed off-grid solar industry, and our Sun KingTM products have enabled 76 million people around the world to access clean, reliable, solar-powered light and energy at home. Sun King products range from portable solar lamps to more robust multi-light solar home systems, to solar-powered televisions and fans and energy-efficient inverter bulbs. Our products drastically improve the quality of life for those that lack reliable electricity access: they help extend the number of productive, income-generating hours in a day; they enable children to study after dark; they allow families and communities to gather safely to socialize after sunset; and when replacing field-based sources of light like kerosene lamps, they reduce exposure to indoor air pollution.We reach our customers through two distinct business models: a vast network of more than 300 distribution partners across 40 countries, and through our EasyBuyTM Direct sales channel, where we sell directly to consumers in India, Kenya, Myanmar, Nigeria, Tanzania, Uganda, and Zambia through a network of more than 7,000 commission sales agents. Our customers have the option to purchase these products upfront or to pay for them through an instalment payment plan over a period of 4-18 months through our Sun King EasyBuyTM line, our technology-enabled ‘pay-as-you-go’ (PAYG) systems.Greenlight employs more than 1,500 people in 11 countries across sub-Saharan Africa and Asia. We are passionate about serving off-grid customers, and we are driven by the challenge of continuously innovating and growing a smart, sustainable business with a profound impact on the world.The Team You Would JoinThe Global Analytics and Technology function at Greenlight Planet helps us build technology enabled solutions based on data-driven insights. We have a team of data scientists, data engineers, analysts, technical architects, android developers, web designers, backend engineers, product managers and UI/UX developers working on developing cutting-edge solutions for the underserved billions to solve our business problems (Example: last-mile delivery, Credit underwriting, credit risk management, Distribution channel digitization, churn management etc.). The Data Team is spread across 3 continents & is looking for an Analyst with a great ability for abstraction: you can turn business concepts into numbers, and numbers back into business insights.The ideal candidate is a team player who will work with company data serving various business functions with a diverse mix of colleagues. You are technically minded, with the ability to collate data to support trends, analysis and insight generation. Specific responsibilities include portfolio monitoring, building new metrics and KPIs, analysing Greenlight Planet Nigeria Limited Data Intelligence Analyst methodologies, and suggesting operational improvements across the business. The right candidate will be excited to be part of a team with very diverse backgrounds and look forward to continuing learning over years to come as we imagine new ways to provide quality and affordable products to those not reached by traditional companies.What You Would Be Expected To DoTurn data into insight, using statistical concepts and tools when appropriate, provide root cause analysis and communicate your findings effectivelyProvide support to the data science team and internal departments by responding to data requests and ensuring accurate translation of requirementsDesign a report template to improve the effectiveness of analyses & visualisationsMonitor portfolio health and regularly report on its performanceContribute to the testing and user acceptance process to ensure solutions are successfully implemented and meet business requirementsYou Might Be a Strong Candidate If YouPossess a bachelor’s Degree/HND in Statistics, with business-related courses, or a similar quantitative fieldHave 2-3 years of relevant (hands-on) professional experienceHave an intermediate working knowledge of SQLPossess a basic proficiency in Python/R or any scripting languageDemonstrate advanced proficiency in Microsoft ExcelThe ability to communicate quantitative analyses to audiences with varying technical backgroundsBasic knowledge of applied statistics concepts to solve real business problems.Have strong analytical, problem-solving, and time-management skillsHave experience using data visualisation software such as Looker, Tableau, and Power BI an added advantageGood interpersonal skills to effectively communicate with developers within the team and the diverse mix of external stakeholdersWhat we offer (in addition to compensation and statutory benefits):An opportunity to grow as a professional in a dynamic, fast-growing, high-impact industry;The chance to work in an open-minded, collaborative culture surrounded by enthusiastic Greenlighters who are driven by the challenge of continuously innovating and growing a smart, sustainable business with a profound impact on the world;A truly multicultural experience: you will have the chance to work with and learn from people from different geographies, nationalities, and backgrounds.Structured, tailored learning and development programs that help you become a better leader, manager, and professional through the Greenlight Academy.We place great importance on sustaining a diverse, inclusive work environment.We believe that diversity (of race, gender, sexual orientation, religion, ethnicity, national origin,personality type, perspective, and all the other fascinating characteristics that make us different) enriches innovation and our competitiveness in the market.We strive to ensure diverse perspectives inform critical decisions, and we actively work towards ensuring all Greenlighters feel like they belong. We also know that sustaining an inclusive workplace requires conscious effort and is a continuous journey, not an end state. Greenlight recruits, employs, trains, compensates and promotes individuals based on experiences and demonstrated job performance, regardless of race, colour, religion, sex, marital status, sexual orientation, national origin, HIV/AIDS status, disability, or any other protected characteristic as established by law.",hybrid,NaN,"Lagos, Lagos State, Nigeria","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Business Development and Information Technology'}, {'Industries': 'Renewable Energy Semiconductor Manufacturing, Oil and Gas, and Utilities'}]",2022-10-23,https://ng.linkedin.com/jobs/view/data-intelligence-analyst-at-greenlight-planet-3360564216?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=UPslKTTO%2FteKw8j%2F0n%2BRhQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Engineer,BSG,"We are looking for Data Engineers who can join our team to architect and build data platforms to power insight-led business solutions. We are currently working on AWS and Microsoft Azure cloud platforms, using SQL, Python, Java, .NET and other technologies.Are you inspired to engineer enterprise-grade, scalable data platforms that solve challenging business problems? Are you inspired to transform the way people and businesses work, and the experience they deliver to their customers? Do you want to continuously learn and grow, by working with the most talented people in South Africa? Then you will love it here!Note: We give full consideration to every applicant’s fit to this role, so if you decide to apply and you do not hear from BSG within a maximum of a four-week period, please consider your application unsuccessful at this time.Main Purpose of the Role:Data Engineers work in multi-skilled teams to architect, design and build data platforms and data products. These provide insights for better decision-making and smarter business processes.Minimum Qualifications:Honours or Masters’ Degree in Computer Science, Information Systems, Engineering, Physics, Mathematics, Statistics or related field4 years’ experience in enterprise software development, including proficiency in SQL and Python / Java / .NETAwareness of Data Engineering paradigms such as data warehousing, data mesh or data vaultExperience:4-8 years’ experience working in teams to build enterprise-grade software solutionsExperience with big data tools, such as found in the Hadoop ecosystem, is advantageousExperience with AWS or MS Azure cloud data services is preferableJob Objectives:Be an ambassador for BSG’s insight-led business solutionsAttract talent to BSG’s Data and Analytics capability, and coach emerging Data EngineersSupport relationship sales through expertise, analysis of our clients’ problems / opportunities and use cases, and high-level design of solution optionsWork with others to define the business problem and identify which data-driven insights and data sources will help to solve that problemWork with Data Scientists to identify relevant data from internal / external sources, join / transform the data and explore it for insightWork together with Data Scientists to build data pipelines and architect, train, validate and test advanced analytics / machine learning models, using enterprise-grade software engineering practicesCommunicate to business and technical stakeholders how and why the insights and / or models workDeploy models into production, on cloud (or sometimes on-premise) AI / ML / data platformsSkills and Attributes: Relate to people and build productive working relationshipsUnderstand client business problems and identify data-driven solutionsA clear understanding of the data engineering and data science lifecycle and its constituent parts: data exploration, data preparation, data wrangling and feature engineering, tools, analytical methods, model evaluation, deployment, and performance monitoringEstimate the effort, skills and dependencies to deliver data-driven solutionsSelect appropriate technologies and tools, and learn new onesArchitect and build data pipelines, including data aggregation and transformationDeploy pipelines in productionCommunicate clearly to to business and technical stakeholders",hybrid,NaN,Johannesburg Metropolitan Area,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Consulting and Information Technology'}, {'Industries': 'IT Services and IT Consulting and Business Consulting and Services'}]",2022-10-20,https://za.linkedin.com/jobs/view/data-engineer-at-bsg-1290196722?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=5SLoC5Jc2euziH38rPh5HA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Business Systems Analyst,Africonology Solutions,"We are recruiting for a Senior Contract Business Systems Analyst for our client based in Tygervalley.This is a 6 month (Renewable Contract)Location: Cape Town based – Hybrid work model (+- 2 days per week in office) based in Tyger Valley area.5 years financial services experienceSQL, API, Testing, Data Analysis/Data Management experience requiredExperience in Offshore Investment/Asset Management - AdvantageAll shortlisted candidates will be required to complete an IKM assessment and then an interview.",hybrid,"£0.00
            -
            £0.00","Cape Town, Western Cape, South Africa","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Information Services'}]",2022-10-07,https://za.linkedin.com/jobs/view/business-systems-analyst-at-africonology-solutions-3339326931?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=Z4UERwtAvKSjwpkMTeHbrA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
SQL Developer,Expleo Group,"Expleo is a trusted partner for end-to-end, integrated engineering, quality services and management consulting for digital transformation.We are looking for a Intermediate - Senior SQL Developer to join our dynamic team in South Africa .Works autonomously and acts as a senior providing professional advice, managing and/or coordinating a technical area. Leads technical areas within Development projects using available frameworks and tools and establishing project plans with on-time and on-budget project goals.Responsibilities Integration of new sources of data into company databases so that it can also be analysed and included in relevant database objects and reports  Integration of data into relevant workflow processes, with the specific aim of continuous improvement and data optimisation  Conceptualizing, defining and delivering new reports as well as improving existing ones  Analysis of data from various sources in order to ensure that the business acts proactively on the information at its disposal  Continually searching for new and useful ways to obtain, integrate and analyse data that is relevant to the company’s business model  Test own programs / artefacts to ensure correctness  Debugging of programs  Deployment planning and execution  Updates of data model / design documentation  Technical support / assistance to others on own programs / systems QualificationsQualifications: Relevant IT Qualifications (degree or diploma)  Certification in MS SQL Server SSIS or similar Experience: Minimum of 8 years’ experience within application development Skills Has achieved trusted advisor status at a senior level with the client.  Excellent client-facing skills, takes time to establish underlying needs of client beyond those initially expressed.  Has an innovative approach, develops new approaches to improve or replace existing procedures or systems.  Excellent communication skills, maintains confidentiality, shares ideas and information, facilitates discussions and transfers knowledge to diverse audiences to achieve collective objectives. ExperienceTechnical: Understanding of the SDLC Methodology  Experience with Agile methodologies will be beneficial  Extensive experience in coding complex algorithms in Microsoft TSQL 2016+ (5 years plus) (SQL, SSIS, SSRS, SSAS)  SQL and SSIS ETL Extensive experience (5 plus years)  Performance tuning TSQL  Experience in database modelling  Knowledge of Enterprise Data Warehouses  Basic understanding of UML (Class, Activity, Entity Relation Diagrams, etc.)  Documentation Frameworks, Tools and Standards  Coaching / Mentoring Techniques  Problem Analysis and Problem-Solving Techniques  Strong analytical and numerical ability  Conceptual thinker  Good communication people interaction / interpersonal skills  Action / results orientation  Quality assurance orientation  Knowledge seeking / continuous learning  Building and maintaining relationships  Adaptability  Strong teamwork orientation Management: Good people skills, with experience of introducing and building ways in which people can learn from each other. Encourages mentoring and the transfer of knowledge by designing and delivering learning interventions.  Renowned as an effective coach and sounding board.  Good self management. Takes on high commitments and works to achieve results.  Keeps momentum going over time despite setbacks, showing resilience in the face of challenges and looking for ways to beat previous standards.  Experience in managing upwards with multiple people, gaining their trust quickly. Budget: Ability to manage own expenses and ensure adherence of others to the expense policy.  No specific budget assigned.",hybrid,NaN,"Johannesburg, Gauteng, South Africa","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Business Consulting and Services'}]",2022-11-18,https://za.linkedin.com/jobs/view/sql-developer-at-expleo-group-3272239889?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=7LioinwS3R%2BdMg3jLmH%2FZQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
AWS Data Engineer,Salt,"Purpose StatementTo contribute to the design and development of new cloud workloads for platform and product teams, to empower data consumers using data platforms to deliver client value.To maintain and manage the existing cloud data environments and enable data producers to easily contribute to these environments.Contribute to evolving data platforms through sharing of knowledge, contributing new data features, and enhancing/streamlining existing processes e.g. improved re-use of codeEducational Background Honours Degree in Information Technology - Computer Science or Information Technology - Systems Engineering (ideal)  Knowledge and ExperienceApplication development with scripting languages (Python)Relational database management systemsProvisioning cloud resources using Infrastructure as Code (Terraform)Core AWS services (S3, EC2, VPC, IAM)Cloud data lake and warehouse conceptsStructured vs Unstructured dataAWS serverless services (Step Functions, Lambda, EventBridge, API Gateway)AWS data lake and warehousing services (Glue, LakeFormation, EMR)Data lake and warehouse architecture.AWS Well-Architected Framework.Collaboration tools (JIRA, Confluence, Draw.io)Experience:At least 4 years’ proven experience in computer programming and data engineeringAWS data stack (AWS Glue, AWS Redshift, AWS S3, AWS LakeFormation)Python, PySpark, or ScalaApache Spark, Hudi, Presto.Distributed Systems (Apache Hadoop, Amazon EMR)Advanced shell scripting.Infrastructure as Code (Terraform)",hybrid,NaN,"Stellenbosch, Western Cape, South Africa","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology, Analyst, and Engineering'}, {'Industries': 'Banking and Financial Services'}]",2022-11-09,https://za.linkedin.com/jobs/view/aws-data-engineer-at-salt-3348492355?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=a6%2FRVabajPK4NZoJpJHENA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Business Intelligence Developer,ELP Consulting Services,"6 Month Contract in the Financial Services SpaceCape Town BasedJob Responsibilities:We are looking for a Business Intelligence (BI) Developer to support and manage BI and analyticssolutions. In this role, you should have a background in data and business intelligence. You should be analytical, an excellent communicator and a problem-solving aptitude is needed in this role. Ultimately, you will enhance our business intelligence systems to help us make better decisionsDeveloping and maintaining business intelligence solutions.Crafting and executing queries upon request for data.Supporting Senior BI developers and Business analysts.Tasks and ResponsibilitiesBuild and deploy BI solutionsMaintain and support data analytics platformsCreate tools to store dataConduct unit testing and troubleshootingEvaluate and improve existing BI systemsCollaborate with teams to integrate systemsDevelop and execute database queries and conduct analysesRequirementsRequired: 3+ years of experience in: SSIS, SSRS, SSAS (Tabular), T-SQL, Data Warehousing       Experience, Kimball, AWS, PYTHON.Optional: PL/SQL(Oracle), Basic C#, DAX, MDS (Master Data Services), Power BINice to Have: Finance industry background, Cloud ExperienceTeam Player, Can Do Attitude, Adaptability, Good CommunicatorProven experience as a BI DeveloperIn-depth understanding of database management systems, Cube and ETL frameworkFamiliarity with BI technologiesProven abilities to take initiative and be innovative",hybrid,NaN,"Western Cape, South Africa",[{'Employment type': 'Contract'}],2022-11-18,https://za.linkedin.com/jobs/view/business-intelligence-developer-at-elp-consulting-services-3361366222?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=tdrmxQG3p%2BzIRFmABWQOlg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Business Data Analyst,talentCRU,"This is a 12 contract· 3+ years of experience as a data analyst in Financial Sector Industry; Risk or Financial Regulatory domain is non-negotiable· Proficient in Excel, SQL with working knowledge of Python· Strong analytical skills, ability to map business processes and requirements to a solution design which include creation of Source to Target Mapping and complex business rules· Hands-on experience with data transformation, data enrichment, establishment of data lineage across complex sources/platforms and reconciliation · Ability to analyse unstructured complex finance datasets, use data-oriented approach to help business mitigate risk of inaccurate reporting· Familiar with principles of master data and able to leverage them to embed automated linkages within regulatory reports· Ability to drive discussions with key stakeholders across businesses, different portfolio teams etc. to derive insights and calibrate project requirement· Experience of working in agile environment · Self-driven, able to work independently to deliver multiple tasks simultaneously with complex and demanding deadlines",hybrid,NaN,Johannesburg Metropolitan Area,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Finance'}, {'Industries': 'Banking, Insurance, and Investment Banking'}]",2022-11-17,https://za.linkedin.com/jobs/view/business-data-analyst-at-talentcru-3359549768?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=V6qt8EbiyX1kuvYCUQpjGA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Systems Engineer - Ghana,Fortinet,"Job Description Systems Engineer We are looking for a Systems Engineer to work closely with a sales representative in a defined territory. The Systems Engineer's main mission will be to support the sales organization in all technical matters regarding pre-sales, sales calls, and post-sales. With us, you will  Lead all technical aspects of a sales cycle with the Enterprise customers, from the initial RFIs, through to RFPs & RFQs when required. This includes the project management and active participation in POCs in partnership with the relevant teams both internally and within the customer and/or commercial partner.  Have the ability to listen and to understand the technical requirements of the customer, reading between the lines to build a solution which outperforms the competitor offering.  Be the primary technical point of contact for the customer(s) and partners in close collaboration with your sales partner.  Continuously strive to improve knowledge around the Fortinet products and solutions, along with maintaining a deep understanding of the competitive landscape and Fortinet’s ability to provide long lasting protection against the ever-evolving threats.  Have a strong ability to position Fortinet solutions to the customer, whether this be remotely or in person. This requires strong communication skills and the ability to confidently present through whiteboarding, technical white papers, technical plans or customer discussions.  Manage your time effectively when working on multiple deals simultaneously, ensuring a positive customer experience is maintained.  Maintain accurate activity, contact, and account technical information of all customers and prospects in our CRM (Salesforce).  Apply if you  Have a high aptitude for security technology, specifically encryption, authentication, with further knowledge of network security, intrusion detection, anti-virus, routing, switching, LAN and WAN being desirable. The CISSP accreditation would also be beneficial.  Are currently or have previously worked in a pre-sales engineer role, managing end to end technical aspects of deals, through to technical closure.  Can demonstrate your problem solving skills and how this has impacted key wins within your current organisation.  Understand and can demonstrate your ability to build and maintain customer relationships, including your ability to effectively communicate technically to a range of both external and internal stakeholders.  Have a strong understanding of RADIUS, PKI, IKE, Certificates, L2TP, IPSEC, FIREWALL, 802.1Q, MD5, SSH, SSL, SHA1, DES, 3DES What You Can Expect From Us Excellent training and development opportunities, providing you with all the tools you need to be successful.  An open working environment, sharing knowledge and information collaboratively and transparently, with respect to everyone’s thoughts and opinions.  The opportunity to be part of an innovative, collaborative and winning team.",hybrid,NaN,Ghana,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Sales and Engineering'}, {'Industries': 'IT Services and IT Consulting, Software Development, and Computer and Network Security'}]",2022-10-15,https://gh.linkedin.com/jobs/view/systems-engineer-ghana-at-fortinet-3348801569?refId=3VnvgYsJfxBu7LChXqvjjg%3D%3D&trackingId=AE2VCPRvoOWOqVG2gXcBbg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
