Title,Company,description,onsite_remote,salary,Location,criteria,datetime,Apply 
Insights Analyst,dentsu international,"We are looking for a passionate data obsessed leader to join our growing team as a Social Media Insights Analyst.The ideal candidate is experienced working with large data sets and data visualization and can tell a powerful story of how social media is directly impacting a business’s bottom line. This person should have a solid understanding of social media data and, more importantly, be able to learn and adapt quickly to new tools, methods and client requirements in an ever-changing industry.ICUC is a fast-paced, self-motivated, entrepreneurial environment. To be successful, you will need to be a team player who is social savvy; and have the ability to work independently and collectively in a unique virtual environment.Work from anywhere in the world, ICUC is a 100% remote agency.What YOU will Do:•Gathering, compiling and formatting large data sets from a wide variety of social media platforms and other sources.•Building workbooks and other documentation to support your analysis.•Applying your advanced understanding of the data to generate actionable insights that will provide value to the client beyond the basic numbers.•Creating compelling reports and presentations to communicate your insights to the client in a way that reflects the quality of your work and the ICUC brand.•Acting as the dedicated social strategist and main point of contact for the client at ICUC, responsible for maintaining the relationship, attending regular client calls, responding to emails and satisfying their requests while remaining within the scope of the contract.•Providing assistance with quality control, data management, workflow improvements, brainstorms and other initiatives to improve the quality of ICUC reporting.•Supporting revenue management and growth for the Insights team.•Stay abreast of social media industry news, trends and best practicesQualificationsWhat YOU Bring•3+ years of proven experience with social media analytics, some type of quality assurance experience is preferred.•Deep, expert level proficiency in social analytics and listening tools such as Brandwatch,FB Business Manager,Sprinklr, Khoros, and Query Building•Proficient computer literacy proven through work experience in software applications, spreadsheet tabulations, and Microsoft Office Suite.•Strong sense of ownership and pride in work.•Strong eye for design and document presentation, graphics design experience an asset.•Solid knowledge of market research techniques, both qualitative and quantitative, including sophisticated and emerging methods relevant to the social media landscape.•Strong ability to evaluate and reframe reports to maximize their business value, both in data and visual appeal.•Outstanding analytical and critical thinking skills, and the flexibility to adapt those traits to clients’ needs and requirements.•Strong ability to partner with social media strategists, account managers and other analysts and educate them in a productive way about data and analytics.•Outstanding ability to tell compelling stories with data and insights.Additional InformationWe know through experience that different ideas, perspectives and backgrounds foster a stronger and more creative work environment that delivers better business results. We strive to create workplaces that reflect the clients we serve and where everyone feels empowered to bring their full, authentic selves to work. We are committed to working with our candidates from all ability levels throughout the recruitment process to ensure that they have what they need to be at their best. If you need accommodation during the application or interview process, please contact Canada.Recruitment@dentsuaegis.com or to begin a conversation about your individual accessibility needs throughout the hiring process.",remote,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Marketing'}, {'Industries': 'Advertising Services'}]",2022-11-04,https://ca.linkedin.com/jobs/view/insights-analyst-at-dentsu-international-3345559094?refId=ns9pvM%2BsdHd7qHVzP29Dkg%3D%3D&trackingId=z5tKgMg2LyFnMqQxxSAzNQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Empire Life,"Data Analyst New Grad / Entry Level Are you a new graduate and seeking employment and love working with data? Empire life is looking to hire driven individuals with a passion for data and analytics.Our mission is to make insurance, investments and group benefits simple, fast and easy for our customers. Help us reach this goal by joining our team to support and lead meaningful change in our organization! Why pursue this opportunity?Accelerate your Career - This is an opportunity that allows for you to grow your technical, and functional skills.Apply an Analytical Lense - have the opportunity to digest data and take an analytical approach to determining insights and recommendations.Have your voice heard - with a fresh perspective, we welcome those that can highlight opportunities for improvement.Rapidly Transforming Business - We are a medium-sized Canadian company in a stable industry which is rapidly transforming.  What you’ll be working on:Supporting key business teams to establish key performance indicators.Providing analytical expertise and recommendations to best serve our customers and/or internal stakeholders.Following detailed processes to prepare datasets and complete analysisGenerating, evaluating and analyzing data and reports to ensure accuracy and consistencyDesigning and analyzing data to identify trends to uncover solutions and opportunitiesCommunicating to stakeholders new findings using visualizations and other means What you’ll need to have:Mix of skills developed via some combination of education & experience in:Data Science/Analytics/Visualization,Process Design & Systems Thinking,Digital Development Programming,Project Management,Business Analytics,Finance or Economicsor other related work or educational programsAbility and willingness to learnFast learning / clear critical thinking skillsEffective and concise communicatorAdditional Asset:Bilingualism (English/French)Beyond the Salary:For regular full-time positions, Empire Life offers a competitive salary and comprehensive benefits package including:Flexible Work Environment (mix of remote and in office collaboration)Paid Vacation and Personal DaysBonus StructureBenefits & Pension PlanSocial ClubLearning & DevelopmentCareer Opportunities & ChoicesGet to know us:We’re one of the top 10 life insurance companies in Canada and offer an environment that encourages the pursuit of personal and professional success. At the heart of that success is our focus on customers; we provide protection and financial security for Canadians—with a personal touch.We acknowledge and reward talent, and support our employees in achieving and exceeding individual and organizational goals. Our goal is to make Empire Life a great place to work, learn and grow, where people can be their true selves, feel they belong and have equal opportunity for growth in their careers. We’re also committed to supporting an inclusive workplace that values diversity.If you’re looking for an exciting opportunity and the chance to build a career in an innovative and dynamic organization, submit your resume by clicking on Apply.Empire Life is committed to providing equal access to employment. Empire Life welcomes and encourages applications from people with disabilities. Accommodations are available upon request for candidates taking part in all aspects of the screening and selection process. If you need this job posting in an alternative format please contact recruitment@empire.ca",remote,NaN,Canada,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Other'}, {'Industries': 'Insurance'}]",2022-10-24,https://ca.linkedin.com/jobs/view/data-analyst-at-empire-life-3324608289?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=ezPU2DX%2B8%2BV8BsJdJj12iQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Ampstek,"Data Analyst- RemoteLong Term Contract  Responsibilities6+ years of IT experience with all phases of SDLC including analysis, design, coding, testing, Extract data from Genesys Could Platform and other sources and import into GUI / Data tools like excel, power BI etc.Data analysis and explorationCreating data visualizations using excel, power BI etc.Knowledge in Telecom & Contact Center Domain highly desirable. Knowledge of Agile Methodologies, JIRA, GIT, JenkinsStrong written and verbal communication skills including technical writing skillsClient interfacing skills and need to work with customer independently",remote,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-09,https://ca.linkedin.com/jobs/view/data-analyst-at-ampstek-3344828727?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=Xm%2FMdKx%2FyDyP1PfcUH6ABQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Libitzky Property Companies,"Using its own equity, LPC continues to build on its strengths and reinvest its capital into new ventures.The RoleYou Will Be Responsible ForCommunicating and supporting the use of the data architecture to all stakeholders.Development of data architecture, strategy and governance.Providing secure, stable, scalable and cost-effective solutions to facilitate storage, integration, usage, access, and delivery of data assets across the business.Defining, developing and maintaining reports to support decision making.Processing & Interpreting data to get actionable insights.Working closely with business users to understand their data analysis needs/requirements.Ideal ProfileYou possess a degree in Computer Science, Applied Mathematics, Engineering or related field.You have at least 1 year experience, ideally within a Data Analyst or Data Architect role.Ability to conceive the data picture from an organisational perspective, and bridge gap between current state and future goals.Exposure/expertise in one or more of emerging tools like columnar and NoSQL databases, predictive analytics, data visualization, and unstructured data.Strong expertise in data modelling & database design.You have good presentation and communication skills and the ability to present you findings clearly and accessibly in the form of reports and presentations to senior colleagues.You are a strong networker & relationship builderYou are a strong team player who can manage multiple stakeholdersYou are a strong mentor and coach who can build high performing teamsWhat's on Offer?Work alongside & learn from best in class talentOpportunity to make a positive impactGreat work environment",remote,"$135,000.00
            -
            $140,000.00",Canada,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2022-09-28,https://ca.linkedin.com/jobs/view/data-analyst-at-libitzky-property-companies-3314494593?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=5cd%2BP1UrEmrjHkdLJzabHg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Visualization Developer/Analyst,Blue Boat Data,"Blue Boat Data is looking for a Data Visualization Developer/Analyst. The position is a contract role with strong likelihood to be permanent and the candidate can be based out of Canada or the United States.BBD is an enterprise analytics SaaS company based out of New York city and Vancouver, Canada. We are a young company growing rapidly and building the next generation of Enterprise Intelligence software. Our leadership team has a combined 50 years+ of experience building and managing data, analytics, digital marketing and software across some of the world’s leading brands. We felt that there continued to be significant gaps in solutions that solved the problems we faced as users. That’s why we started Blue Boat Data.In this role you will design and build interactive dashboards in Tableau/Power BIPerform and document data analysis, data validation, and data mapping/design.Work with the engineering team to integrate new data sources and optimize performance.QUALIFICATIONS+2 years hands-on experience in designing interactive visualizations, dashboards, and data visualization products+2 years of data visualization experience with Tableau and/or Power BI building scalable dashboards and reportsExperience with data processing for large datasetsSolid technical knowledge of relational database management systems and SQL programmingDesire to work in fast-paced start-up environmentStrong verbal and written communication skillsCuriosity and a relentless desire to learn",remote,NaN,Canada,[{'Employment type': 'Contract'}],2022-11-02,https://ca.linkedin.com/jobs/view/data-visualization-developer-analyst-at-blue-boat-data-3335318133?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=1PysKHzr8jPU1rZ6iNpEhw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Spire,"Spire Global is a space-to-cloud analytics company that owns and operates the largest multi-purpose constellation of satellites. Its proprietary data and algorithms provide the most advanced maritime, aviation, and weather tracking in the world. In addition to its constellation, Spire’s data infrastructure includes a global ground station network and 24/7 operations that provide real-time global coverage of every point on Earth.We are looking for a Data Analyst to help build world-class customer-centric data products that solve government, industry, and customer problems. This is a person who has the experience to run deep analyses on complex data sets to discover pattern and movement behaviours about maritime targets and ships, implement data key performance indicators (KPIs), create reports, documents, and design visualization dashboards. The person will have the opportunity to build the data analysis practice to support both the RFGL Target Services product and broader Spire Product Management. This is a role where you will have the opportunity to wear multiple hats and collaborate across multiple functions.The primary role of the Data Analyst will be to support the expanding higher value data sets that are part of Spire Maritime Government product portfolio. We are building a team of data analysts and data scientists to create, support and maintain data sets that are critical components of Spire data services. The Data Analyst will be a key member of the Maritime Government team - specifically to understand and communicate the expanding Spire RFGL Target Services data. The data analyst will work closely with product management, sales, and product marketing management to help customers unlock the true value and potential of using the new RFGL services data and advising around data requirements for sales and product growth.As a Data Analyst at Spire on our Maritime team, you will move fast and solve global problems. You might be a right fit if you love a complex and dynamic environment in which every decision has a direct impact on the business. You will join a growing team responsible for the successful delivery of the product vision that supports the business objectives of the business unit. In addition, you will coordinate with the product development team and the product marketing team.We are relentlessly committed to our customers. We recognize that professional growth comes from operating at the boundaries of our comfort zones, and we encourage and support each other through open discussions at any level of the company. If this sounds like your cup of tea, we’d love to hear from you.Responsibilities Of Your RoleLead the data analysis function within the Spire Maritime Government teamExplore, analyze, and report on maritime activities using existing data products and servicesAnalyzing Spire Radio Frequency Geolocation (RFGL) data for coverage, quality, and identify maritime patterns/behavioursBuilding reports, customized customer-specific briefing documents, and dashboards to highlight the Spire RFGL data and end-user use casesDetailed maritime situational awareness analysis of RFGL in customer specific areas of interestResearch, analysis, and testing of new and/or updated data sources, products, and servicesSupport product marketing efforts by helping to find and analyze maritime stories, media requests, and serve as a data thought leader within the Spire Maritime Government groupBasic Qualifications2+ years of experience as a data analyst on a data driven productFluency in data analysis fundamentalsStrong SQL analyzing complex data setsData processing manipulation in Python or similar 2+ years producing statistics and analytical reviews of complex data setsFluency in geospatial data visualization techniques and analysisComfortable in reporting and dashboarding with at least one tool (Looker, Data studio, Tableau, PowerPoint, etc.)Fluency in EnglishExperience handling data in JSON or XML formats1+ years of experience using API servicesPreferred QualificationsKnowledge about the Maritime and Government intelligence industryExcellent written and verbal communication skills on quantitative topicsExperience in a client facing roleData science, machine learning, training models or similarFamiliarity with cloud services like Google Cloud or AWSLinux and bash scriptingSpire is Global and our success draws upon the diverse viewpoints, skills and experiences of our employees. We are proud to be an equal opportunity employer and are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, marital status, disability, gender identity or veteran status.",remote,NaN,"Cambridge, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Information Services'}]",2022-11-02,https://ca.linkedin.com/jobs/view/data-analyst-at-spire-3340696458?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=tFfRSbudS6Xa3WKDlETLrg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Auxano Global Services,Nan,remote,NaN,Canada,[],2022-09-28,https://ca.linkedin.com/jobs/view/data-analyst-at-auxano-global-services-3314492659?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=VLdi0nYBGD56SSVQqstJxQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Product Data Analyst,PDFTron Systems Inc.,"Are you passionate about data driven Product strategy, and advocate for data-driven decision making? Can you take numbers and raw data and turn them into meaningful and actionable insights and intuitive dashboards? Do you get excited about working with stakeholders across the business and being able to influence product roadmaps?As a Product Data Analyst at PDFTron, you will be a key member of the Product Operations team as they work to drive efficiency and enable the Product organization to make data driven decisions.As our Product Data Analyst, you will focus on All Product data— product delivery data, user flows, funnels, feature usage, customer feedback as well as mining data on internal Product processes and product team efficiency metrics and KPIs. You will aim to identify patterns in Product team operations, as well as user behaviour and derive insights and themes that will influence the Product roadmap, connecting to stakeholders on the Product Management, Design, and Marketing teams in the process.ResponsibilitiesMine, analyze and report on Product operations data and KPIs Mine and analyze customer data, generate insights, Ensure that product process and usage data is structured, organized, and accessible to stakeholders and build out reporting capabilities for accurately tracking key metrics, including building and managing centralized dashboards Research and analyze user flows, funnels, activation, retention, and qualitative feedback to derive insights and themes and present opportunities to the Product team Champion the use of data for decision making through knowledge sharing, data literacy education, and training programsPerform a variety of ad-hoc analyses and proactively identify areas of opportunity for different business unitsCommunicating with and presenting to key stakeholders in the Product organizationWorking with Product managers to implement analytics, and mine data from product analytics tools and databasesContribute to and support the data strategy across the business RequirementsHave 2+ years of experience in a data or data analysis environment, post-secondary education, continue to seek opportunities to level up your skills or have equivalent professional experience in a similar role Understand and have an interest in mapping data to the customer journey and influencing business decisionsUnderstand and have an interest in product management and marketingBe organized and detail-oriented, with the ability to think critically and analyticallyDemonstrate a solid understanding of statistical and data modelling conceptsHave experience accessing, transforming, and analyzing data from a variety of sourcesPossess proficiency in SQL, Excel, JQL and at least one BI tool such as Power BI, Mode, Tableau, or LookerDisplay strong communication skills and the ability to convey the results of an analysis using dashboards and both written and verbal reportsBe able to work independently in a fast-changing environmentHave a solid understanding of experimentation and A/B testing principlesKnowledgeable in key SaaS metricsHave previous experience with Gainsight, Pendo, Amplitude, Mixpanel, or a similar tool AssetsHave familiarity with data techniques in JQL, SQL, Python and/or R or others BenefitsCompetitive salary commensurate with experience & qualifications.A comprehensive extended benefits package including health, dental and vision for you and your family that starts from day one.A great team environment and resources, supporting you to do the best work of your life and providing unlimited career growth potential.Highly autonomous and entrepreneurial environment.Bi-weekly lunches and monthly socials (virtual for now).Unlimited learning development budget so you can master your craft.Annual recurring WFH allowance for you to purchase items you need for your home office.Work with the hardware you're most comfortable with (Windows or Mac)Diverse and inclusive workplace where we all learn from each other.Excellent work-life balance with a flexible work environment.Work remotely in Canada or in our convenient office location in downtown, Vancouver, your choice!Company DescriptionPDFTron is the industry-leading provider of document software development (SDK) technology powering everything from traditional desktop software to innovative web and mobile applications. With over 20 years of expertise, we are actively changing the way the world works with documents.We are also a fast-growing company, chosen as one of Canada's Top Small & Medium Employers of 2022 by Mediacorp Canada Inc and selected among Canada’s best employers for recent graduates with its addition to the 2022 Career Directory.Since having secured a $95M strategic growth investment in 2019, we have grown from approximately 50 employees to over 350, made eleven acquisitions, and in 2021, Thoma Bravo, the top private investment firm in the world for software, came on board with another strategic growth investment.Customers like IBM, Autodesk, DocuSign, Boeing, Microsoft (and many more!) come to us to realize their web and mobile strategies for document management, editing, and collaboration as the #1-ranked commercial document SDK of choice for companies worldwide. As a result, you can find our document technology in thousands of solutions, including those of household names, used by millions across virtually every industry. Our XODO app alone has 25M unique installs -- and counting -- and the highest ratings among PDF productivity apps on the largest online app marketplaces.Internally, we foster an atmosphere of opportunity, growth, and success for every individual amidst an exciting and challenging entrepreneurial culture. Career progression is based on merit, not tenure. Every member of our vibrant team is empowered to be a contributor, innovator, and successful leader.Ready to join our team?If you are interested in helping PDFTron deliver on its commitments and taking your career to the next level, we invite you to apply online now.Please note that due to the high volume of applications received, only short-listed candidates will be contacted.We are proud to be an equal opportunity workplace committed to building a team culture that celebrates diversity and inclusion.Thank you for your interest in PDFTron.",remote,NaN,"Vancouver, British Columbia, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst'}, {'Industries': 'Technology, Information and Internet'}]",2022-10-19,https://ca.linkedin.com/jobs/view/product-data-analyst-at-pdftron-systems-inc-3322845144?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=wIbocmoC%2Fljp1YdMtwcMUg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst - Marketing,theScore,"theScore, a wholly-owned subsidiary of PENN Entertainment , empowers millions of sports fans through its digital media and sports betting products. Its media app ‘theScore’ is one of the most popular in North America, delivering fans highly personalized live scores, news, stats, and betting information from their favorite teams, leagues, and players. theScore’s sports betting app ‘theScore Bet Sportsbook & Casino’ delivers an immersive and holistic mobile sports betting and iCasino experience. theScore Bet is currently live in the Company's home province of Ontario. theScore also creates and distributes innovative digital content through its web, social and esports platforms.About The Role & TeamOn the Analytics team at theScore, our mission is to develop high-quality and sustainable data-driven solutions to improve profitability, growth and the user experience. As a Data Analyst, you’ll work hand-in-hand with the Marketing team to help them leverage data to track performance, make better decisions and ultimately reach their goals. The ideal candidate has strong communications skills, a passion for data, a background in quantitative analysis and an interest in professional sports, betting & eSports.About The WorkAs a key member of our Analytics team you will:Develop a deep understanding of how users interact with theScore’s apps and websites.Answer ad-hoc questions & requests by leveraging data available in SQL databases. Leverage marketing analytics tools (e.g. Branch, Appsflyer, Optimove) to provide insights.Monitor and report on all marketing KPIs and investigate anomalies as they arise. Analyze and compare quality of paid acquisition and CRM campaigns for media & betting apps.Analyze results of betting promotions and recommend improvements & optimizations.Design, create, execute and measure results from multivariate testing related to marketing activities.Stay on top of emerging trends in media, sports betting, analytics & marketing industries.Perform deep-dive analyses and provide recommendations to help make impactful, data-driven decisionsAbout YouUniversity degree in Business, Economics, Computer Science or related field.2+ years of related experience.Demonstrated ability to work with a variety of analytics tools such as, but not limited to: Amplitude, Periscope, Sisense, Branch, AppsFlyer, Sensor Tower, Google Analytics. Strong knowledge of relational databases and SQL.Familiarity with analysis tools; R or Python packages are preferred.A passion and curiosity for solving analytical problems using quantitative approaches.Ability to take complex data and present it in a clear and simple manner.Ability to focus in a fast paced environment and multitask.Excellent written and oral communications skills.What We OfferCompetitive compensation packageFun, relaxed work environmentEducation and conference reimbursements.Parental leave top upOpportunities for career progression and mentoring otherstheScore is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability or age.",remote,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Spectator Sports'}]",2022-11-20,https://ca.linkedin.com/jobs/view/data-analyst-marketing-at-thescore-3272474942?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=7YCwcvz8%2Fsm7S8T9Vx1ang%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Cognitive Data Analyst,Wysdom.AI,"They say you only get one chance to make a great first impression. At Wysdom we’re here to change that. We exist to help our clients make a great first impression with their customers – over and over again!Conversation is the new user interface (UI). It will power everything from self-driving cars to gadgets around your home. For a conversational UI to satisfy customers it requires continuous improvement. Wysdom creates and manages the smartest virtual agents on behalf of our clients.Wysdom is a fast growing, venture-backed start-up led by a team of serial entrepreneurs with a history of building great teams and products. We make sure Wysdom is a place that employees can learn, grow, have fun, and achieve excellence.Fit is everything for us. We believe in hiring for attitude, skills, and potential. We offer lots of autonomy and flexibility to be excellent at delivering value and hitting goals. If you’re an entrepreneurial, results oriented person, who doesn’t shy away from a challenge, you’re going to enjoy working here. Are you who we are looking for?We are looking for a rockstar Cognitive Data Analyst to join Wysdom. Wysdom is committed to slowing climate change by removing our team's personal commute so has become a fully remote company and this position can be located anywhere in Canada.But what will I actually be doing?Are you an experienced data analyst with a passion for problem-solving? Do you thrive on applying cutting-edge technology to meaningful problems? As a Cognitive Data Analyst, you will be responsible for driving the success of our data-based solution in the field. Part of your work involves building a deep understanding of the AI training process, knowing what drives success, and partnering with clients to enhance their VA (Virtual Agents) performance on third-party VA platforms. You will work with one of the most diverse teams of Conversation AI specialists, UX designers, data scientists, and innovators to deliver the best AI-enabled customer experience.Our clients are some of the top brands in the world. You will get a chance to be a part of how these companies are transforming their customer care operations into world-class digital experiences.In this role, you will:Engage with clients to develop a keen understanding of their business goals, strategies, their dataset, and scope out data requirements to better measure conversational AI experienceCollaborate with internal and external stakeholders to deliver data-based solutionsDevelop efficient analytical reports about VA performance for our clients and executive teamCreate & present data analytics based insights to the clients focused on improvements of the VA KPIs to ensure our clients get the best ROI from their VAsDefine Conversational AI industry best practices, including analysis/optimization reporting to client services & optimization teamsCollaborate with center of excellence team to work on the innovative POC projects focused on using AI models to do better analyticsImplement or edit tooling & automation to drive efficiencies for delivery & optimization teamsCreate, review and edit our insights products to continually improve our insights products through performance improvements, new metrics, and visualizationsAbout YouUniversity degree in a technical or mathematical discipline (e.g. Computer Science, Engineering) or equivalent experience2+ years of experience in data analytics or consulting rolesExcellent client-facing communication skills, and strong knowledge of the AI or chatbot industryExcellent on Microsoft and Google business tools. (e.g. Google Slides, Sheets/Excel, etc.)Above-average Python and SQL skillsStrong technical experience in professional services and a proven track record of successfully delivering projects Passion for delivering amazing results Attention to detail Experience in end-to-end deployment of chatbot built on Microsoft Bot Framework or DialogFlow will be a great assetAbout Wysdom.AIWysdom.AI is a venture-funded start-up and is led by an experienced team of serial entrepreneurs with a history of building great teams and products. We offer full company-paid benefits from your first day, and a stock option program, to ensure you participate in the growth we see ahead..Powered by JazzHR0fsRpYY98A",remote,NaN,Canada,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2022-10-02,https://ca.linkedin.com/jobs/view/cognitive-data-analyst-at-wysdom-ai-3333087497?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=jp3VnpWxVCSWeBu1u7m7IQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst (Operations),Felix,"About Felix Founded in 2019, Felix is a patient-driven digital healthcare company that puts you in control of your health and wellbeing. We’re passionate about building technology and beautiful customer experiences to make healthcare more accessible (and more enjoyable) for all Canadians. Our strong venture partners provide us the resources to support our rapid growth and we are continuing to build our incredible team based in Toronto. Felix is Canada's first end-to-end healthcare experience, providing online treatment, prescription delivery and ongoing care across a growing range of categories such as birth control, mental health, erectile dysfunction, acne and more.Job DescriptionWe are looking for a Data Analyst to join the Felix Operations team! Reporting directly to the BI Manager, you will be fundamentally responsible for the collection and analysis of data as it relates to our Operations teams. The Data Analyst will manage our datasets and oversee day-to-day analysis at our pharmacy operations, clinical operations and customer experience teams. They will play an integral role in evaluating capacity, forecasting demand, and tracking performance and strategies for the Operations teams. The Data Analyst will leverage strong problem-solving and analytical skills to generate insights, draw conclusions and help us best understand our pharmacy data.ResponsibilitiesBe the primary point of contact for analytics support for the Ops teamsManage datasets via ETL processes (utilizing Excel, Python, and SQL)Collaborating with cross-functional teams (e.g. Pharmacy Ops, Clinical Ops, CX, Finance, Product) to proactively manage operationsPerform cohort analysis to better understand and forecast inventory and capacityBuild and own operations dashboards in Tableau (historical performance per pharmacy, refill projections, CX volume, etc.)Analytics liaison between product and operations (e.g. sizing bugs impacting operations, operational data vs production data comparison, etc.) Carry out ad hoc analyses as requiredRequirements2-4 years of demonstrable experience in a data analyst or supply chain analyst roleA university degree in an analytical discipline (e.g. Statistics, Computer Science, Business, Economics, Mathematics, etc.)Fluency with data analytics and visualization technologies (SQL, Python, R, Tableau)Experience with cohort analysis and supply chain forecastingWorking knowledge of APIs and ETL processes (dbt)Benefits Full medical, dental and vision benefitsMaternity / paternity policy4 weeks vacation (3 weeks anytime + 1 week during the holidays)Competitive compensationStock option grantRemote first, work from anywhere in Canada Incredible culture powered by an highly collaborative and high performing teamLarge impact at an early stage technology company Professional development opportunities, working closely with founders and senior leadership team Seniority Level: Senior  Location: Toronto, Remote (Canada). We have an office in Toronto, but are currently working remotely and open to candidates from anywhere in Canada.  We are proud to be an equal opportunity workplace committed to building a team culture that celebrates diversity and inclusion and as such does not discriminate on the basis of race, colour, religion, sex, national origins, age, sexual orientation, disability, or any other characteristic protected by applicable laws. Selection decisions are solely based on job related factors. If you are an individual with a disability and require a reasonable accommodation to complete any part of the application process, or are limited in the ability or unable to access or use this online application process and need an alternative method for applying, you may contact hello@felixforyou.ca  for assistance.",remote,NaN,Canada,[{'Employment type': 'Full-time'}],2022-11-17,https://ca.linkedin.com/jobs/view/data-analyst-operations-at-felix-3360946633?refId=ybxrhZoOkG%2Bdyb5kvC99XA%3D%3D&trackingId=z1V7vXd02ptV0XcYGzFsQQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
